gid,Latitude,Longitude,Ratio
 109587,-71.066184,42.319593,1.18181818
 109587,-71.066128,42.319676,1.18181818
 109587,-71.065359,42.319429,1.18181818
 109587,-71.065269,42.319407,1.18181818
 109587,-71.065187,42.319397,1.18181818
 109587,-71.065034,42.319329,1.18181818
 109587,-71.064964,42.319261,1.18181818
 116212,-71.14892,42.275819,3.54545455
 116212,-71.148276,42.275826,3.54545455
 116212,-71.147704,42.275816,3.54545455
 116212,-71.147358,42.275806,3.54545455
 116212,-71.147123,42.275762,3.54545455
 116212,-71.146996,42.27574,3.54545455
 116212,-71.146749,42.275663,3.54545455
 116212,-71.146456,42.275528,3.54545455
 116212,-71.1462,42.275378,3.54545455
 116212,-71.146762,42.27487,3.54545455
 116212,-71.14775,42.274041,3.54545455
 116212,-71.148057,42.273778,3.54545455
 116212,-71.148447,42.274061,3.54545455
 116212,-71.148695,42.274201,3.54545455
 116212,-71.148907,42.27435,3.54545455
 116212,-71.148507,42.274711,3.54545455
 116212,-71.149314,42.275251,3.54545455
 116212,-71.149464,42.275317,3.54545455
 116212,-71.149704,42.275338,3.54545455
 116212,-71.149703,42.275548,3.54545455
 116282,-71.162927,42.290319,2.66666667
 116282,-71.162401,42.290767,2.66666667
 116282,-71.161898,42.29117,2.66666667
 116282,-71.161498,42.291536,2.66666667
 116282,-71.161305,42.291715,2.66666667
 116282,-71.16101,42.291967,2.66666667
 116282,-71.160771,42.291757,2.66666667
 116282,-71.160629,42.291585,2.66666667
 116282,-71.160158,42.290896,2.66666667
 116282,-71.160593,42.290555,2.66666667
 116282,-71.16088,42.290362,2.66666667
 116282,-71.161045,42.290312,2.66666667
 116282,-71.16129,42.290217,2.66666667
 116282,-71.161448,42.290136,2.66666667
 116282,-71.16176,42.289951,2.66666667
 116282,-71.162056,42.289737,2.66666667
 116282,-71.16251,42.290037,2.66666667
 116282,-71.162927,42.290319,2.66666667
 116775,-71.16351,42.262591,0.55555556
 116775,-71.163449,42.2628,0.55555556
 116775,-71.163408,42.262922,0.55555556
 116775,-71.163035,42.262726,0.55555556
 116775,-71.162475,42.262402,0.55555556
 116775,-71.162482,42.262348,0.55555556
 116775,-71.162483,42.262248,0.55555556
 116775,-71.162222,42.260927,0.55555556
 116775,-71.162138,42.260439,0.55555556
 116775,-71.162138,42.260334,0.55555556
 116775,-71.162206,42.2602,0.55555556
 116775,-71.162689,42.259925,0.55555556
 116775,-71.162736,42.259899,0.55555556
 116775,-71.162898,42.259844,0.55555556
 116775,-71.163076,42.259833,0.55555556
 116775,-71.163164,42.259835,0.55555556
 116775,-71.163295,42.259837,0.55555556
 116775,-71.163281,42.259974,0.55555556
 116775,-71.163202,42.260251,0.55555556
 116775,-71.163226,42.260667,0.55555556
 116775,-71.163297,42.261175,0.55555556
 116775,-71.163382,42.261529,0.55555556
 116775,-71.163445,42.261705,0.55555556
 116775,-71.163474,42.261788,0.55555556
 116775,-71.163536,42.262238,0.55555556
 116775,-71.16351,42.262591,0.55555556
 116927,-71.096195,42.268955,1.7
 116927,-71.095698,42.269469,1.7
 116927,-71.095156,42.270016,1.7
 116927,-71.094493,42.270696,1.7
 116927,-71.094229,42.270962,1.7
 116927,-71.094077,42.271104,1.7
 116927,-71.093938,42.271168,1.7
 116927,-71.093752,42.271197,1.7
 116927,-71.093782,42.269917,1.7
 116927,-71.093843,42.26868,1.7
 116927,-71.094668,42.268708,1.7
 116927,-71.094847,42.268705,1.7
 116927,-71.094927,42.268694,1.7
 116927,-71.095012,42.268646,1.7
 116927,-71.095357,42.268375,1.7
 116927,-71.096029,42.268845,1.7
 116927,-71.096195,42.268955,1.7
 117070,-71.057991,42.309551,0.11111111
 117070,-71.057896,42.309959,0.11111111
 117070,-71.057695,42.309923,0.11111111
 117070,-71.056897,42.309825,0.11111111
 117070,-71.056187,42.309743,0.11111111
 117070,-71.056223,42.309597,0.11111111
 117070,-71.056317,42.309133,0.11111111
 117070,-71.056387,42.308921,0.11111111
 117070,-71.056448,42.308842,0.11111111
 117070,-71.056512,42.308803,0.11111111
 117070,-71.056603,42.308801,0.11111111
 117070,-71.058105,42.308997,0.11111111
 117070,-71.057991,42.309551,0.11111111
 117103,-71.066287,42.358318,0.8
 117103,-71.066014,42.358353,0.8
 117103,-71.065677,42.358366,0.8
 117103,-71.065081,42.358381,0.8
 117103,-71.065095,42.358041,0.8
 117103,-71.065108,42.357839,0.8
 117103,-71.065109,42.357684,0.8
 117103,-71.065104,42.357647,0.8
 117103,-71.065086,42.357524,0.8
 117103,-71.065038,42.357327,0.8
 117103,-71.06499,42.357195,0.8
 117103,-71.065172,42.357146,0.8
 117103,-71.065792,42.357001,0.8
 117103,-71.066133,42.357865,0.8
 117103,-71.066287,42.358318,0.8
 117185,-71.064165,42.380315,0.27272727
 117185,-71.063952,42.380598,0.27272727
 117185,-71.063875,42.3807,0.27272727
 117185,-71.063768,42.38084,0.27272727
 117185,-71.063652,42.380993,0.27272727
 117185,-71.063601,42.381061,0.27272727
 117185,-71.063515,42.381174,0.27272727
 117185,-71.063287,42.381488,0.27272727
 117185,-71.062855,42.381312,0.27272727
 117185,-71.06314,42.380905,0.27272727
 117185,-71.063277,42.380733,0.27272727
 117185,-71.063404,42.380574,0.27272727
 117185,-71.063453,42.38051,0.27272727
 117185,-71.063618,42.380295,0.27272727
 117185,-71.063713,42.380172,0.27272727
 117185,-71.064084,42.379655,0.27272727
 117185,-71.064498,42.379872,0.27272727
 117185,-71.064165,42.380315,0.27272727
 117492,-71.052809,42.360915,0.63636364
 117492,-71.052491,42.361263,0.63636364
 117492,-71.052325,42.36144,0.63636364
 117492,-71.052159,42.361548,0.63636364
 117492,-71.051956,42.361668,0.63636364
 117492,-71.051378,42.36194,0.63636364
 117492,-71.051201,42.362066,0.63636364
 117492,-71.051101,42.362174,0.63636364
 117492,-71.051063,42.362248,0.63636364
 117492,-71.050883,42.362243,0.63636364
 117492,-71.0507,42.36218,0.63636364
 117492,-71.04974,42.361854,0.63636364
 117492,-71.049771,42.361762,0.63636364
 117492,-71.050513,42.361991,0.63636364
 117492,-71.050603,42.361881,0.63636364
 117492,-71.050761,42.361883,0.63636364
 117492,-71.050735,42.361639,0.63636364
 117492,-71.050649,42.360827,0.63636364
 117492,-71.050456,42.360781,0.63636364
 117492,-71.050371,42.360683,0.63636364
 117492,-71.049679,42.360795,0.63636364
 117492,-71.049535,42.360707,0.63636364
 117492,-71.04925,42.360757,0.63636364
 117492,-71.049286,42.360658,0.63636364
 117492,-71.049286,42.360581,0.63636364
 117492,-71.049248,42.36051,0.63636364
 117492,-71.049179,42.360461,0.63636364
 117492,-71.048499,42.360618,0.63636364
 117492,-71.04771,42.360686,0.63636364
 117492,-71.047633,42.360224,0.63636364
 117492,-71.048338,42.360181,0.63636364
 117492,-71.049612,42.359986,0.63636364
 117492,-71.050332,42.359858,0.63636364
 117492,-71.050914,42.359763,0.63636364
 117492,-71.051817,42.359615,0.63636364
 117492,-71.051895,42.359816,0.63636364
 117492,-71.051996,42.360025,0.63636364
 117492,-71.052154,42.36027,0.63636364
 117492,-71.052258,42.360408,0.63636364
 117492,-71.052427,42.360596,0.63636364
 117492,-71.052656,42.360794,0.63636364
 117492,-71.052809,42.360915,0.63636364
 117859,-71.10904,42.339954,0.375
 117859,-71.108727,42.340228,0.375
 117859,-71.108268,42.340678,0.375
 117859,-71.108139,42.340798,0.375
 117859,-71.108106,42.340865,0.375
 117859,-71.1081,42.340921,0.375
 117859,-71.108127,42.340973,0.375
 117859,-71.10817,42.341001,0.375
 117859,-71.108234,42.341029,0.375
 117859,-71.108531,42.341043,0.375
 117859,-71.108263,42.341102,0.375
 117859,-71.108061,42.341159,0.375
 117859,-71.107833,42.341229,0.375
 117859,-71.10759,42.341331,0.375
 117859,-71.107478,42.341373,0.375
 117859,-71.106782,42.340954,0.375
 117859,-71.105734,42.340356,0.375
 117859,-71.105887,42.340226,0.375
 117859,-71.106549,42.339631,0.375
 117859,-71.107291,42.338929,0.375
 117859,-71.108281,42.339496,0.375
 117859,-71.108491,42.339617,0.375
 117859,-71.108993,42.339922,0.375
 117859,-71.10904,42.339954,0.375
 118055,-71.055375,42.337224,2
 118055,-71.054644,42.336731,2
 118055,-71.054412,42.336574,2
 118055,-71.05389,42.33624,2
 118055,-71.054317,42.335888,2
 118055,-71.054484,42.335988,2
 118055,-71.055227,42.336455,2
 118055,-71.055819,42.336847,2
 118055,-71.055375,42.337224,2
 118096,-71.080869,42.340912,0.5
 118096,-71.080098,42.34135,0.5
 118096,-71.07994,42.341222,0.5
 118096,-71.079698,42.340978,0.5
 118096,-71.079122,42.340395,0.5
 118096,-71.078827,42.340115,0.5
 118096,-71.079061,42.34003,0.5
 118096,-71.079637,42.33975,0.5
 118096,-71.079895,42.339999,0.5
 118096,-71.080178,42.340272,0.5
 118096,-71.080525,42.340634,0.5
 118096,-71.080751,42.340828,0.5
 118096,-71.080869,42.340912,0.5
 118660,-71.02333,42.38071,1.25
 118660,-71.022878,42.380893,1.25
 118660,-71.022653,42.380986,1.25
 118660,-71.022472,42.380715,1.25
 118660,-71.022906,42.380357,1.25
 118660,-71.022927,42.380322,1.25
 118660,-71.02333,42.38071,1.25
 118714,-71.160221,42.262134,0.10526316
 118714,-71.159763,42.262528,0.10526316
 118714,-71.159617,42.262851,0.10526316
 118714,-71.15954,42.262983,0.10526316
 118714,-71.15937,42.26309,0.10526316
 118714,-71.15926,42.263146,0.10526316
 118714,-71.158997,42.263315,0.10526316
 118714,-71.15876,42.263441,0.10526316
 118714,-71.158658,42.263548,0.10526316
 118714,-71.15853,42.263692,0.10526316
 118714,-71.158369,42.263796,0.10526316
 118714,-71.158068,42.263559,0.10526316
 118714,-71.158235,42.26334,0.10526316
 118714,-71.158161,42.263162,0.10526316
 118714,-71.158078,42.26302,0.10526316
 118714,-71.157985,42.262834,0.10526316
 118714,-71.15791,42.262619,0.10526316
 118714,-71.157886,42.262481,0.10526316
 118714,-71.157892,42.262412,0.10526316
 118714,-71.157906,42.262273,0.10526316
 118714,-71.15794,42.261921,0.10526316
 118714,-71.157974,42.261738,0.10526316
 118714,-71.157975,42.261616,0.10526316
 118714,-71.157975,42.261594,0.10526316
 118714,-71.157909,42.261285,0.10526316
 118714,-71.157927,42.261153,0.10526316
 118714,-71.158012,42.261059,0.10526316
 118714,-71.158122,42.260997,0.10526316
 118714,-71.158148,42.26094,0.10526316
 118714,-71.158384,42.261054,0.10526316
 118714,-71.158679,42.2612,0.10526316
 118714,-71.158864,42.261359,0.10526316
 118714,-71.159066,42.261547,0.10526316
 118714,-71.159137,42.261631,0.10526316
 118714,-71.159124,42.261699,0.10526316
 118714,-71.159013,42.261982,0.10526316
 118714,-71.158953,42.262114,0.10526316
 118714,-71.158969,42.262233,0.10526316
 118714,-71.159027,42.262442,0.10526316
 118714,-71.15904,42.262598,0.10526316
 118714,-71.159441,42.262299,0.10526316
 118714,-71.15985,42.261931,0.10526316
 118714,-71.160221,42.262134,0.10526316
 118770,-71.110837,42.308008,1.25
 118770,-71.110777,42.308079,1.25
 118770,-71.110628,42.308322,1.25
 118770,-71.110422,42.308748,1.25
 118770,-71.110223,42.309113,1.25
 118770,-71.110163,42.309204,1.25
 118770,-71.110035,42.309307,1.25
 118770,-71.109962,42.30898,1.25
 118770,-71.109942,42.308769,1.25
 118770,-71.109959,42.308595,1.25
 118770,-71.110025,42.308329,1.25
 118770,-71.11009,42.308186,1.25
 118770,-71.110176,42.308071,1.25
 118770,-71.11038,42.307901,1.25
 118770,-71.110898,42.307951,1.25
 118770,-71.110837,42.308008,1.25
 119009,-71.060165,42.288277,0.83333333
 119009,-71.060009,42.288268,0.83333333
 119009,-71.059768,42.288288,0.83333333
 119009,-71.059072,42.288368,0.83333333
 119009,-71.058624,42.288442,0.83333333
 119009,-71.05828,42.287667,0.83333333
 119009,-71.058146,42.28735,0.83333333
 119009,-71.058958,42.287148,0.83333333
 119009,-71.059066,42.287305,0.83333333
 119009,-71.059821,42.287954,0.83333333
 119009,-71.060049,42.288175,0.83333333
 119009,-71.060165,42.288277,0.83333333
 119336,-71.11788,42.264024,0.4
 119336,-71.117445,42.26414,0.4
 119336,-71.11689,42.264266,0.4
 119336,-71.116512,42.263655,0.4
 119336,-71.116161,42.263077,0.4
 119336,-71.115845,42.26257,0.4
 119336,-71.116597,42.262764,0.4
 119336,-71.116702,42.2628,0.4
 119336,-71.116838,42.262795,0.4
 119336,-71.11712,42.262688,0.4
 119336,-71.11752,42.263381,0.4
 119336,-71.117759,42.263761,0.4
 119336,-71.11788,42.264024,0.4
 119367,-71.092506,42.327814,0.14285714
 119367,-71.092276,42.328266,0.14285714
 119367,-71.091815,42.32811,0.14285714
 119367,-71.091354,42.327923,0.14285714
 119367,-71.090929,42.32774,0.14285714
 119367,-71.090386,42.327459,0.14285714
 119367,-71.090102,42.327322,0.14285714
 119367,-71.090223,42.327212,0.14285714
 119367,-71.090396,42.32708,0.14285714
 119367,-71.090629,42.326891,0.14285714
 119367,-71.090756,42.326892,0.14285714
 119367,-71.090975,42.327003,0.14285714
 119367,-71.09138,42.327198,0.14285714
 119367,-71.091825,42.327399,0.14285714
 119367,-71.092559,42.327663,0.14285714
 119367,-71.092506,42.327814,0.14285714
 119509,-71.144447,42.358711,0.3
 119509,-71.144391,42.359175,0.3
 119509,-71.144276,42.359179,0.3
 119509,-71.143905,42.359161,0.3
 119509,-71.143841,42.359165,0.3
 119509,-71.143808,42.359181,0.3
 119509,-71.143773,42.359241,0.3
 119509,-71.143675,42.360356,0.3
 119509,-71.142988,42.360337,0.3
 119509,-71.1428,42.360321,0.3
 119509,-71.142747,42.360304,0.3
 119509,-71.142715,42.360277,0.3
 119509,-71.142727,42.360081,0.3
 119509,-71.142716,42.360049,0.3
 119509,-71.142708,42.359349,0.3
 119509,-71.14273,42.35917,0.3
 119509,-71.142716,42.359117,0.3
 119509,-71.142695,42.359101,0.3
 119509,-71.142637,42.35909,0.3
 119509,-71.142336,42.359062,0.3
 119509,-71.14246,42.358807,0.3
 119509,-71.142711,42.358213,0.3
 119509,-71.143539,42.358316,0.3
 119509,-71.143888,42.358362,0.3
 119509,-71.144486,42.35844,0.3
 119509,-71.144447,42.358711,0.3
 119547,-71.067838,42.361108,0.16666667
 119547,-71.066911,42.361141,0.16666667
 119547,-71.066908,42.361067,0.16666667
 119547,-71.066889,42.360649,0.16666667
 119547,-71.066876,42.360365,0.16666667
 119547,-71.067692,42.360348,0.16666667
 119547,-71.067791,42.360346,0.16666667
 119547,-71.067809,42.360642,0.16666667
 119547,-71.067832,42.361012,0.16666667
 119547,-71.067838,42.361108,0.16666667
 119574,-71.15814,42.263987,0.25
 119574,-71.157933,42.264077,0.25
 119574,-71.157761,42.263738,0.25
 119574,-71.157609,42.263433,0.25
 119574,-71.157525,42.263184,0.25
 119574,-71.158078,42.26302,0.25
 119574,-71.158161,42.263162,0.25
 119574,-71.158235,42.26334,0.25
 119574,-71.158068,42.263559,0.25
 119574,-71.158369,42.263796,0.25
 119574,-71.15814,42.263987,0.25
 120039,-71.108366,42.304387,8.5
 120039,-71.10786,42.304906,8.5
 120039,-71.107558,42.305075,8.5
 120039,-71.107388,42.304995,8.5
 120039,-71.107351,42.304972,8.5
 120039,-71.107265,42.304919,8.5
 120039,-71.107117,42.304819,8.5
 120039,-71.106899,42.304645,8.5
 120039,-71.107614,42.30395,8.5
 120039,-71.108005,42.30417,8.5
 120039,-71.108087,42.304216,8.5
 120039,-71.108366,42.304387,8.5
 120161,-71.070528,42.372378,1
 120161,-71.070442,42.372475,1
 120161,-71.0704,42.372523,1
 120161,-71.070322,42.372613,1
 120161,-71.070194,42.372761,1
 120161,-71.069995,42.373018,1
 120161,-71.069903,42.372961,1
 120161,-71.070248,42.372545,1
 120161,-71.070318,42.37246,1
 120161,-71.070363,42.372407,1
 120161,-71.070399,42.372364,1
 120161,-71.070424,42.372367,1
 120161,-71.070502,42.372375,1
 120161,-71.070528,42.372378,1
 120243,-71.114287,42.253728,0.88888889
 120243,-71.114123,42.25381,0.88888889
 120243,-71.113918,42.253886,0.88888889
 120243,-71.113679,42.253949,0.88888889
 120243,-71.1134,42.254007,0.88888889
 120243,-71.112697,42.254011,0.88888889
 120243,-71.11259,42.254092,0.88888889
 120243,-71.112205,42.254309,0.88888889
 120243,-71.111686,42.254578,0.88888889
 120243,-71.111562,42.254448,0.88888889
 120243,-71.111077,42.253984,0.88888889
 120243,-71.110942,42.253855,0.88888889
 120243,-71.112636,42.25293,0.88888889
 120243,-71.113437,42.252483,0.88888889
 120243,-71.113642,42.252674,0.88888889
 120243,-71.113951,42.252993,0.88888889
 120243,-71.114557,42.253562,0.88888889
 120243,-71.114287,42.253728,0.88888889
 120417,-71.158594,42.353813,0.25
 120417,-71.158496,42.353868,0.25
 120417,-71.158059,42.354074,0.25
 120417,-71.158071,42.353375,0.25
 120417,-71.158462,42.353452,0.25
 120417,-71.159014,42.353529,0.25
 120417,-71.158594,42.353813,0.25
 120598,-71.085489,42.287826,0.5
 120598,-71.084638,42.288019,0.5
 120598,-71.084067,42.288146,0.5
 120598,-71.0836,42.288244,0.5
 120598,-71.083418,42.28781,0.5
 120598,-71.0833,42.287462,0.5
 120598,-71.08329,42.287393,0.5
 120598,-71.083295,42.28733,0.5
 120598,-71.084269,42.287105,0.5
 120598,-71.085117,42.28692,0.5
 120598,-71.085489,42.287826,0.5
 120706,-71.127256,42.355233,0.25
 120706,-71.126953,42.355183,0.25
 120706,-71.126229,42.355083,0.25
 120706,-71.126356,42.354527,0.25
 120706,-71.126786,42.354599,0.25
 120706,-71.126915,42.354611,0.25
 120706,-71.127092,42.354612,0.25
 120706,-71.127256,42.355233,0.25
 120748,-71.122811,42.284794,0.6
 120748,-71.122615,42.285088,0.6
 120748,-71.122536,42.285131,0.6
 120748,-71.122435,42.285163,0.6
 120748,-71.122168,42.285234,0.6
 120748,-71.121923,42.285271,0.6
 120748,-71.12137,42.285022,0.6
 120748,-71.120696,42.284736,0.6
 120748,-71.121125,42.284045,0.6
 120748,-71.121863,42.284359,0.6
 120748,-71.121943,42.284386,0.6
 120748,-71.122316,42.284553,0.6
 120748,-71.122668,42.284716,0.6
 120748,-71.122811,42.284794,0.6
 120770,-71.072936,42.384126,1
 120770,-71.072844,42.384344,1
 120770,-71.072822,42.384481,1
 120770,-71.072436,42.384006,1
 120770,-71.072369,42.38381,1
 120770,-71.072716,42.384091,1
 120770,-71.072857,42.384087,1
 120770,-71.072968,42.384094,1
 120770,-71.072936,42.384126,1
 120786,-71.156937,42.260825,0.5
 120786,-71.156699,42.260792,0.5
 120786,-71.15652,42.260792,0.5
 120786,-71.15627,42.260785,0.5
 120786,-71.156027,42.260799,0.5
 120786,-71.155947,42.260855,0.5
 120786,-71.155812,42.26097,0.5
 120786,-71.155752,42.26099,0.5
 120786,-71.15568,42.261007,0.5
 120786,-71.155675,42.261083,0.5
 120786,-71.155625,42.261172,0.5
 120786,-71.155042,42.261847,0.5
 120786,-71.154453,42.261326,0.5
 120786,-71.153724,42.260715,0.5
 120786,-71.15303,42.26014,0.5
 120786,-71.1529,42.260044,0.5
 120786,-71.153022,42.259965,0.5
 120786,-71.153627,42.259567,0.5
 120786,-71.153872,42.259401,0.5
 120786,-71.154124,42.259148,0.5
 120786,-71.153964,42.259025,0.5
 120786,-71.15388,42.258858,0.5
 120786,-71.153969,42.258875,0.5
 120786,-71.154108,42.258882,0.5
 120786,-71.154381,42.258889,0.5
 120786,-71.154553,42.258889,0.5
 120786,-71.154593,42.258886,0.5
 120786,-71.154631,42.258878,0.5
 120786,-71.154913,42.258787,0.5
 120786,-71.155112,42.258728,0.5
 120786,-71.155166,42.258833,0.5
 120786,-71.155404,42.259091,0.5
 120786,-71.155807,42.259514,0.5
 120786,-71.156052,42.259701,0.5
 120786,-71.156183,42.259752,0.5
 120786,-71.156295,42.259755,0.5
 120786,-71.156382,42.259731,0.5
 120786,-71.156458,42.259682,0.5
 120786,-71.156562,42.259661,0.5
 120786,-71.156665,42.259668,0.5
 120786,-71.156707,42.259955,0.5
 120786,-71.156937,42.260825,0.5
 120885,-71.156374,42.283563,3.125
 120885,-71.154983,42.284355,3.125
 120885,-71.154621,42.284181,3.125
 120885,-71.154532,42.284147,3.125
 120885,-71.155153,42.283391,3.125
 120885,-71.155261,42.283259,3.125
 120885,-71.155314,42.283204,3.125
 120885,-71.155565,42.282948,3.125
 120885,-71.155762,42.283199,3.125
 120885,-71.155892,42.283327,3.125
 120885,-71.156008,42.283399,3.125
 120885,-71.156165,42.283476,3.125
 120885,-71.156374,42.283563,3.125
 120975,-71.114153,42.322303,1.25
 120975,-71.113518,42.32263,1.25
 120975,-71.113156,42.322718,1.25
 120975,-71.11312,42.322545,1.25
 120975,-71.11293,42.321913,1.25
 120975,-71.112815,42.321496,1.25
 120975,-71.113213,42.321425,1.25
 120975,-71.113881,42.321321,1.25
 120975,-71.114001,42.321798,1.25
 120975,-71.114127,42.322207,1.25
 120975,-71.114153,42.322303,1.25
 121182,-71.168516,42.274791,1
 121182,-71.168047,42.275148,1
 121182,-71.167954,42.275227,1
 121182,-71.167732,42.275384,1
 121182,-71.16739,42.275636,1
 121182,-71.167118,42.275821,1
 121182,-71.167106,42.275468,1
 121182,-71.167086,42.275235,1
 121182,-71.166984,42.274919,1
 121182,-71.166954,42.274874,1
 121182,-71.166762,42.274641,1
 121182,-71.167728,42.274662,1
 121182,-71.168365,42.274676,1
 121182,-71.168436,42.274704,1
 121182,-71.168516,42.274791,1
 121432,-71.077939,42.351276,0.125
 121432,-71.07736,42.351438,0.125
 121432,-71.077275,42.351462,0.125
 121432,-71.075798,42.351874,0.125
 121432,-71.075606,42.351457,0.125
 121432,-71.076229,42.351301,0.125
 121432,-71.077756,42.35089,0.125
 121432,-71.077939,42.351276,0.125
 122530,-71.070763,42.322926,0.33333333
 122530,-71.069814,42.323215,0.33333333
 122530,-71.0693,42.323382,0.33333333
 122530,-71.069064,42.322911,0.33333333
 122530,-71.069058,42.322862,0.33333333
 122530,-71.069067,42.322822,0.33333333
 122530,-71.069539,42.322707,0.33333333
 122530,-71.070251,42.32249,0.33333333
 122530,-71.070438,42.322427,0.33333333
 122530,-71.070519,42.322356,0.33333333
 122530,-71.070693,42.322709,0.33333333
 122530,-71.070738,42.322834,0.33333333
 122530,-71.070763,42.322926,0.33333333
 122754,-71.131657,42.287055,0.42857143
 122754,-71.131155,42.28717,0.42857143
 122754,-71.130682,42.287291,0.42857143
 122754,-71.130124,42.28747,0.42857143
 122754,-71.129644,42.287654,0.42857143
 122754,-71.129311,42.2878,0.42857143
 122754,-71.129083,42.287915,0.42857143
 122754,-71.129149,42.287639,0.42857143
 122754,-71.129371,42.28733,0.42857143
 122754,-71.129411,42.28729,0.42857143
 122754,-71.129469,42.287244,0.42857143
 122754,-71.129555,42.287211,0.42857143
 122754,-71.129702,42.28718,0.42857143
 122754,-71.130056,42.287074,0.42857143
 122754,-71.130563,42.286899,0.42857143
 122754,-71.130949,42.286781,0.42857143
 122754,-71.131127,42.286822,0.42857143
 122754,-71.131292,42.286877,0.42857143
 122754,-71.131436,42.286941,0.42857143
 122754,-71.131608,42.287028,0.42857143
 122754,-71.131657,42.287055,0.42857143
 122919,-71.080625,42.333367,0.4
 122919,-71.080433,42.33363,0.4
 122919,-71.080297,42.333796,0.4
 122919,-71.079913,42.334182,0.4
 122919,-71.079374,42.333737,0.4
 122919,-71.078753,42.33329,0.4
 122919,-71.078187,42.332817,0.4
 122919,-71.078761,42.332468,0.4
 122919,-71.079308,42.332092,0.4
 122919,-71.079417,42.332138,0.4
 122919,-71.079681,42.332274,0.4
 122919,-71.080172,42.332515,0.4
 122919,-71.080943,42.332931,0.4
 122919,-71.080625,42.333367,0.4
 123212,-71.167176,42.273269,3
 123212,-71.167067,42.273493,3
 123212,-71.167006,42.273598,3
 123212,-71.166733,42.273857,3
 123212,-71.166435,42.274116,3
 123212,-71.16628,42.274215,3
 123212,-71.165953,42.273907,3
 123212,-71.165411,42.273427,3
 123212,-71.165593,42.272687,3
 123212,-71.166307,42.272785,3
 123212,-71.16736,42.27291,3
 123212,-71.167176,42.273269,3
 123332,-71.060029,42.314664,0.09090909
 123332,-71.060018,42.314738,0.09090909
 123332,-71.059967,42.31488,0.09090909
 123332,-71.059855,42.315225,0.09090909
 123332,-71.058938,42.315053,0.09090909
 123332,-71.057778,42.314826,0.09090909
 123332,-71.056814,42.314645,0.09090909
 123332,-71.056873,42.314438,0.09090909
 123332,-71.056988,42.313949,0.09090909
 123332,-71.058204,42.314128,0.09090909
 123332,-71.058279,42.314139,0.09090909
 123332,-71.058709,42.314214,0.09090909
 123332,-71.059462,42.314339,0.09090909
 123332,-71.060015,42.314418,0.09090909
 123332,-71.060032,42.314575,0.09090909
 123332,-71.060029,42.314664,0.09090909
 123345,-71.092204,42.281651,4.33333333
 123345,-71.091355,42.281269,4.33333333
 123345,-71.090548,42.280871,4.33333333
 123345,-71.089227,42.280262,4.33333333
 123345,-71.088589,42.279956,4.33333333
 123345,-71.089163,42.279375,4.33333333
 123345,-71.09023,42.279883,4.33333333
 123345,-71.092452,42.280888,4.33333333
 123345,-71.092204,42.281651,4.33333333
 123566,-71.062762,42.361642,0.14285714
 123566,-71.062626,42.361842,0.14285714
 123566,-71.062499,42.362001,0.14285714
 123566,-71.062354,42.362143,0.14285714
 123566,-71.062268,42.362205,0.14285714
 123566,-71.061705,42.361825,0.14285714
 123566,-71.06093,42.361301,0.14285714
 123566,-71.060858,42.361297,0.14285714
 123566,-71.061024,42.361229,0.14285714
 123566,-71.061252,42.36112,0.14285714
 123566,-71.061476,42.361023,0.14285714
 123566,-71.061899,42.361143,0.14285714
 123566,-71.062144,42.361185,0.14285714
 123566,-71.062371,42.361209,0.14285714
 123566,-71.062524,42.361217,0.14285714
 123566,-71.062653,42.361224,0.14285714
 123566,-71.062911,42.361229,0.14285714
 123566,-71.062762,42.361642,0.14285714
 123809,-71.117817,42.307932,1.4
 123809,-71.117256,42.308081,1.4
 123809,-71.116914,42.308155,1.4
 123809,-71.116797,42.308195,1.4
 123809,-71.116615,42.30827,1.4
 123809,-71.116508,42.308341,1.4
 123809,-71.116433,42.308326,1.4
 123809,-71.116332,42.308326,1.4
 123809,-71.116108,42.308353,1.4
 123809,-71.115648,42.308458,1.4
 123809,-71.115555,42.308474,1.4
 123809,-71.115531,42.308057,1.4
 123809,-71.115506,42.307655,1.4
 123809,-71.115776,42.307584,1.4
 123809,-71.116214,42.307486,1.4
 123809,-71.11656,42.307404,1.4
 123809,-71.116791,42.307349,1.4
 123809,-71.117238,42.307253,1.4
 123809,-71.117545,42.307184,1.4
 123809,-71.117699,42.307569,1.4
 123809,-71.117723,42.30763,1.4
 123809,-71.117817,42.307932,1.4
 123896,-71.067017,42.292623,0.09090909
 123896,-71.066439,42.292752,0.09090909
 123896,-71.066729,42.293775,0.09090909
 123896,-71.066388,42.293872,0.09090909
 123896,-71.066051,42.293958,0.09090909
 123896,-71.066014,42.293969,0.09090909
 123896,-71.065848,42.293256,0.09090909
 123896,-71.06571,42.292661,0.09090909
 123896,-71.065544,42.292043,0.09090909
 123896,-71.065594,42.292024,0.09090909
 123896,-71.065921,42.291932,0.09090909
 123896,-71.066161,42.291855,0.09090909
 123896,-71.066699,42.291697,0.09090909
 123896,-71.066825,42.292051,0.09090909
 123896,-71.066918,42.292352,0.09090909
 123896,-71.067017,42.292623,0.09090909
 123905,-71.064388,42.347439,0.66666667
 123905,-71.064297,42.347822,0.66666667
 123905,-71.063612,42.347705,0.66666667
 123905,-71.063452,42.3476,0.66666667
 123905,-71.06306,42.347341,0.66666667
 123905,-71.062967,42.347268,0.66666667
 123905,-71.06289,42.347232,0.66666667
